type,no,id,ja,en,use,note,author
APP,,tk10000622,外貨は設定されていません,Currency has not been set,J,,
APP,,tk10000626,消費税率は無効な数値です。半角の数字を入力してください。,The number in Consumption Tax Rate is invalid. Enter numeric characters.,J,,
APP,,tk10000627,振込元口座マスターは設定されていません,Originating Bank Account Master has not been configured.,J,,
APP,,tk10000628,振込元口座「{0}」 を削除します。\nよろしいですか？\n（削除すると元に戻すことはできません）,"Delete originating bank account ""{0}"".  \n Are you sure?  \n(This cannot be recovered if you delete)",J,,
APP,,tk10000629,振込元口座情報の設定はありません,There are no originating bank account information settings.,J,,
APP,,tk10000630,{0}桁を超える金額は入力できません, Amount more than {0} digits cannot be entered ,J,,
APP,,tk10000631,約,Approx.,J,,
APP,,tk10000632,文字,characters,J,,
APP,,tk10000633,{0}以上の数字を入力してください,Enter the number more than {0},J,,
APP,,tk10000634,コードを入力してください,Enter the code,J,,
APP,,tk10000635,費目名を入力してください,Enter the account title,J,,
APP,,tk10000636,表示名を入力してください,Enter the subject,J,,
APP,,tk10000637,コードの長さが制限（{0}桁以内）を超えています,The length of the code exceeds ({0} digits or less),J,,
APP,,tk10000638,費目名の長さが制限（{0}桁以内）を超えています,The length of the account title exceeds ({0} digits or less),J,,
APP,,tk10000641,表示名の長さが制限（{0}桁以内）を超えています,The length of the subject exceeds ({0} digits or less),J,,
APP,,tk10000642,拡張項目名1の長さが制限（{0}桁以内）を超えています,The length of the additional item 1 exceeds ({0} digits or less),J,,
APP,,tk10000643,拡張項目名2の長さが制限（{0}桁以内）を超えています,The length of the additional item 2 exceeds ({0} digits or less),J,,
APP,,tk10000644,外貨入力と消費税入力は両方指定できません,"When Currency Entry has been selected, Consumption Tax Entry will be disabled.",J,,
APP,,tk10000645,表示名は既に登録されています。他の表示名を入力してください。,The subtitle has already been registered. Enter other subject,J,,
APP,,tk10000646,通貨記号を入力してください,Enter the currency symbol,J,,
APP,,tk10000647,換算レートを入力してください,Enter the currency rate,J,,
APP,,tk10000651,口座表示名を入力してください,Enter the account holder name,J,,
APP,,tk10000652,会社コードを入力してください,Enter the company code,J,,
APP,,tk10000653,会社コードは半角数字で入力してください,Enter the company code in numeric characters,J,,
APP,,tk10000654,振込依頼人名を入力してください,Enter the originating's name,J,,
APP,,tk10000655,振込依頼人名は半角文字で入力してください,Enter the originating's name in half-width characters,J,,
APP,,tk10000658,振込元銀行コードを入力してください,Enter the originating bank code,J,,
APP,,tk10000659,振込元銀行コードは半角数字で入力してください,Enter the originating bank code in numeric characters,J,,
APP,,tk10000660,振込元銀行名を入力してください,Enter the originating bank name,J,,
APP,,tk10000661,振込元銀行名は半角文字で入力してください,Enter the originating bank name in numeric characters,J,,
APP,,tk10000662,振込元銀行支店コードを入力してください,Enter the originating bank branch code,J,,
APP,,tk10000663,振込元銀行支店コードは半角数字で入力してください,Enter the originating bank branch code in numeric characters,J,,
APP,,tk10000664,振込元支店名を入力してください,Enter the originating bank branch name,J,,
APP,,tk10000665,振込元支店名は半角文字で入力してください,Enter the originating bank branch name in numeric characters,J,,
APP,,tk10000666,振込元預金種別を入力してください,Enter the originating bank account type,J,,
APP,,tk10000667,振込元口座番号を入力してください,Enter the originating bank account number,J,,
APP,,tk10000668,振込元口座番号は半角数字で入力してください,Enter the originating bank account number in numeric characters,J,,
APP,,tk10000669,口座表示名は既に登録されています。他の口座表示名を入力してください。,The account holder name has already been registered. Enter other account holder name.,J,,
APP,,tk10000670,経費精算の設定をする,Expense Reimbursement Settings,J,,
APP,,tk10000671,経費申請の起算日,Set reimbursement period start date,J,,
APP,,tk10000672,月単位,Monthly,J,,
APP,,tk10000673,週単位,Weekly,J,,
APP,,tk10000674,デフォルトの地域,Default Region,J,,
APP,,tk10000675,定期期間,Commuter pass duration,J,,
APP,,tk10000679,経費申請番号のプレフィックス,Expense reimbursement number prefix,J,,
APP,,tk10000680,消費税端数処理,Rounding of Consumption Tax,J,,
APP,,tk10000681,切捨,Round down,J,,
APP,,tk10000682,切上,Round up,J,,
APP,,tk10000683,データ出力で使用する,Export Additional Item 1 data,J,,
APP,,tk10000684,出力する,Output,J,,
APP,,tk10000685,拡張項目1のデータ名,Additional Item 1 Data Name,J,,
APP,,tk10000686,データ出力で使用する,Export Additional Item 2 data,J,,
APP,,tk10000687,拡張項目2のデータ名,Additional Item 2 Data Name,J,,
APP,,tk10000689,並び順変更,Sort by,J,,
APP,,tk10000690,表示名,Description,J,,
APP,,tk10000691,補助科目<br />コード,Sub-Account<br/>Code,J,,
APP,,tk10000692,標準<br />金額,<br/>Amount,J,,
APP,,tk10000693,マイナ<br />ス可, <br/> Negative,J,,
APP,,tk10000694,費目<br />種別,Account<br/>Type,J,,
APP,,tk10000695,消費税<br />タイプ,C/Tax<br/>Type,J,,
APP,,tk10000697,有効,Validity,J,,
APP,,tk10000698,外貨一覧,Currency List,J,,
APP,,tk10000699,通貨記号,Currency Symbol,J,,
APP,,tk10000700,通貨(よみ),Currency,J,,
APP,,tk10000701,費目グループ,Account Group,J,,
APP,,tk10000702,振込元口座一覧,Originating Bank Accounts,J,,
APP,,tk10000703,口座名,Account Holder Name,J,,
APP,,tk10000704,銀行名,Bank Name,J,,
APP,,tk10000705,支店名,Bank Branch Name,J,,
APP,,tk10000706,口座番号,Account Number,J,,
APP,,tk10000707,補助科目コード,Sub-Account Code,J,,
APP,,tk10000708,変更可,Variable,J,,
APP,,tk10000709,駅探検索する交通費,Transportation expense by Ekitan Search,J,,
APP,,tk10000710,手入力する交通費,Transportation expense by manual entry,J,,
APP,,tk10000715,拡張項目1,Extend 1,B,,
APP,,tk10000716,項目名,Item Name,J,,
APP,,tk10000717,拡張項目入力文字数,Additional Item Max. Characters,J,,
APP,,tk10000718,拡張項目入力ボックス幅,Width of Additional Item Text Box ,J,,
APP,,tk10000719,入力テキストボックスの幅をピクセル数130以上で指定してください。<br />表示文字数(全角),Specify a text box width of at least 130 pixels.  <br/> Characters displayed (full-width),J,,
APP,,tk10000721,拡張項目2,Extend 2,B,,
APP,,tk10000723,外貨の設定,Set Up Currency,J,,
APP,,tk10000724,通貨よみ,Currency,J,,
APP,,tk10000726,振込元情報の設定,Set Up Originating Bank Account Information,J,,
APP,,tk10000727,口座表示名,Account Holder Name,J,,
APP,,tk10000728,会社コード,Company Code,J,,
APP,,tk10000729,振込依頼人名,Originating Account Name,J,,
APP,,tk10000730,振込日,Transfer Date,J,,
APP,,tk10000731,振込元銀行コード,Originating Bank Code,J,,
APP,,tk10000732,振込元銀行名,Originating Bank Name,J,,
APP,,tk10000733,振込元銀行支店コード,Originating Bank Branch Code,J,,
APP,,tk10000734,振込元支店名,Originating Bank Branch Name,J,,
APP,,tk10000735,振込元預金種別,Originating Bank Account Type,J,,
APP,,tk10000736,振込元口座番号,Originating Bank Account Number,J,,
APP,,tk10000737,経費データ出力,Export Expense Data,J,,
APP,,tk10000738,利用日,Date of use,J,,
APP,,tk10000739,承認日,Approval Date,J,,
APP,,tk10000740,［申請日・部署以外の検索条件］,[Search Conditions excluding Request Date/Department],J,,
APP,,tk10000741,承認取消,Cancel Approval,J,,
APP,,tk10000742,利用日の開始日,Date of use (From),J,,
APP,,tk10000743,利用日の終了日,Date of use (To),J,,
APP,,tk10000744,利用日の指定が無効です,The date of use setting is incorrect,J,,
APP,,tk10000745,申請日の開始日,Request Date (From),J,,
APP,,tk10000746,申請日の終了日,Request Date (To),J,,
APP,,tk10000747,申請日の指定が無効です,The request date setting is incorrect,J,,
APP,,tk10000748,承認日の開始日,Approval Date (From),J,,
APP,,tk10000749,承認日の終了日,End date of approval,J,,
APP,,tk10000750,承認日の指定が無効です,The approval date setting is incorrect,J,,
APP,,tk10000751,精算日の開始日,Reimbursement Date (From),J,,
APP,,tk10000752,精算日の終了日,Reimbursement Date (To),J,,
APP,,tk10000753,精算日の指定が無効です,The reimbursement date setting is incorrect,J,,
APP,,tk10000754,経費データを出力する,Export Expense Data,J,,
APP,,tk10000755,CSV出力,CSV Export,J,,
APP,,tk10000756,経費データ検索,Expense Data Search,J,,
APP,,tk10000758,社員の経費データの参照・編集・印刷,View/Edit/Print Expense Data,J,,
APP,,tk10000759,社員の経費データの参照・編集・印刷をする,View/Edit/Print Expense Data,J,,
APP,,tk10000760,ファイルのアップロード(最大3MBまで),File Upload(Up to 3MB),J,,
APP,,tk10000761,ファイルのアップロード,File Upload,J,,
APP,,tk10000762,精算実行,Process reimbursement,J,,
APP,,tk10000763,精算取消,Cancel Reimbursement,J,,
APP,,tk10000764,表示する経費精算情報がありません,There is no expense reimbursement information to display.,J,,
APP,,tk10000765,経費精算の消込プリント,Print Reconciliation of Expense Reimbursement,J,,
APP,,tk10000766,経費精算の消込,Reconciliation of Reimbursement,J,,
APP,,tk10000778,経費精算の消込を行う,Expense Reimbursement Reconciliation,J,,
APP,,tk10000779,全銀データ出力,Output Zengin Data,J,,
APP,,tk10000781,精算方法,Payment Method,J,,
APP,,tk10000786,振込元,Originating,J,,
APP,,tk10000788,その他のデータ出力,Export Other Data,J,,
APP,,tk10000789,その他のデータを出力する,Export Other Data,J,,
APP,,tk10000790,選択してください,Select,J,,
APP,,tk10000791,社員の勤怠データ一覧,Employee Attendance Data,J,,
APP,,tk10000792,勤怠データのある社員のみ,Employees with attendance data ,J,,
APP,,tk10000793,［月度・部署以外の検索条件］,[Search Conditions excluding Month/Department],J,,
APP,,tk10000794,社員の勤怠データの参照・編集・印刷,View/Edit/Print Attendance Data,J,,
APP,,tk10000795,社員の勤怠データの参照・編集・印刷をする,View/Edit/Print Attendance Data,J,,
APP,,tk10000796,勤怠データ検索,Attendance Data Search,J,,
APP,,tk10000798,工数月度起算日を入力してください,Enter the start date of the project month ,J,,
APP,,tk10000799,ジョブ管理の設定,Job Management Settings,J,,
APP,,tk10000800,ジョブ管理の設定をする,Job Management Settings,J,,
APP,,tk10000801,工数月度起算日,Start Date of the Project Month ,J,,
APP,,tk10000802,※工数月度起算日と工数月度表記の設定は運用開始後は変更しないでください,* Please do not change the settings for the start date of the project month and format of the project month after operation begins,J,,
APP,,tk10000803,工数月度表記,Project Month Format,J,,
APP,,tk10000804,進捗リスト,Progress List,J,,
APP,,tk10000805,作業分類リスト,Job Category List,J,,
APP,,tk10000806,工数実績データ出力,Export Actual Project Hours Worked Data,J,,
APP,,tk10000807,（部署未設定のジョブ）,(Job department not specified),J,,
APP,,tk10000808,［期間・部署以外の検索条件］,[Search Conditions excluding Period/Department],J,,
APP,,tk10000809,期間の指定が無効です,The period setting is invalid,J,,
APP,,tk10000810,工数実績データを出力する,Export Actual Project Hours Worked Data,J,,
APP,,tk10000811,社員名,Employee Name,B,,
APP,,tk10000813,キーワード,Keyword,J,,
APP,,tk10000814,取引先,Client,J,,
APP,,tk10000815,工数実績データ検索,Actual Project Hours Worked Search,J,,
APP,,tk10000816,ジョブの主担当部署名,Main department for the job,J,,
APP,,tk10000817,ジョブ設定,Job Settings,J,,
APP,,tk10000818,入れ替えてもよろしいですか？,Do you wish to replace this?,J,,
APP,,tk10000819,選択された{0}社員を削除してよろしいですか？,"Do you wish to remove the selected employee, {0}?",J,,
APP,,tk10000820,ジョブコードを入力してください,Enter the job code,J,,
APP,,tk10000821,ジョブ名を入力してください,Enter the employee name,J,,
APP,,tk10000822,ジョブコードの長さが制限（{0}桁以内）を超えています,The length of the job code exceeds ({0} digits or less),J,,
APP,,tk10000823,ジョブ名の長さが制限（{0}桁以内）を超えています,The length of the job name exceeds ({0} digits or less),J,,
APP,,tk10000826,キーワードの長さが制限（{0}桁以内）を超えています,The length of the keyword exceeds ({0} digits or less),J,,
APP,,tk10000827,社員を選択してください,Select employee,J,,
APP,,tk10000828,ジョブ一覧,Job List,J,,
APP,,tk10000829,コード自動生成,Automatic Code Generation,J,,
APP,,tk10000830,主担当部署,Responsible Department,J,,
APP,,tk10000831,説明の最大文字数は1000文字です,The maximum number of characters of Notes is 1000 characters. ,J,,
APP,,tk10000832,ジョブメンバー,Job Members,J,,
APP,,tk10000833,制限する,Restricted,J,,
APP,,tk10000834,メンバー追加,Add Member,J,,
